ID_Transacao,ID_Cliente,Estabelecimento,Segmento,DataHora,Valor,Fraude
9ef60d4b-f834-43a3-b7b5-db9e044bc9b3,5dd477d6-6449-4b01-955e-0411b4a855ca,Cirino Brito Ltda.,Seguros,2023-12-24 11:34:21,47.71,0
e40dc9da-9170-452c-b64f-6df3faf05d2e,d1ec4453-a04a-4db8-a923-14e4693c9a80,Carvalho S/A,Delivery,2023-11-15 00:59:37,10.44,0
e77e26ce-3eba-4e8b-b319-743f16b7479a,53241de1-beee-4f11-a13d-54ed97055933,Nascimento,Companhia Aérea,2024-12-10 01:50:19,673.66,0
cd4c447b-01d7-4b9a-a81a-307c17d3922d,4547680b-2a37-4170-97ef-91e1fe77bf37,da Rocha,Loja de Conveniência,2024-01-30 05:41:57,6.09,0
3c229441-24df-4ef9-861c-8f3306dfbf14,f0d3e5a1-c75e-4311-8319-accaf9b85945,das Neves,Posto de Combustível,2024-02-22 14:04:44,98.84,0
9fe75373-ffac-45c1-8146-c968a643f030,4caa59b3-3ce5-42ae-bc4b-8c356ad3d201,Viana - ME,Restaurante,2023-06-28 04:40:12,10.19,1
5e083f4d-c668-4fd0-93f8-3be6e4c7f200,b82424cb-4baa-4006-9d89-9cf3cd8406c2,da Rocha Rocha Ltda.,Fast Food,2024-01-23 02:56:40,26.89,0
0c28f799-62af-4bcb-b2c5-a969e76fa0fa,fced88bc-809a-4e94-8dda-b30b7b95160c,da Costa,Posto de Combustível,2024-03-04 19:36:04,146.33,0
243980b4-a850-4043-83df-9033e129c763,ee7c7bca-6d6d-417d-89fe-e0e5b794973d,Câmara,Farmácia,2024-03-16 04:25:44,41.88,1
34d3cdfa-4887-47dd-b74a-d779516826a1,270fbf6f-0583-43ae-9f27-7733d1773964,Mendonça,Hospital,2024-09-12 23:22:43,6.21,0
d5dc302d-19d9-4c23-8355-a0bc1a3dc7e2,8fef3ab9-797a-48d5-9d97-aeacadbc2f5b,Oliveira,Farmácia,2023-06-21 04:21:47,3.83,0
56c53314-201e-425b-b273-1abd1cc3de8d,8b3f3e88-1350-4a0f-8c2e-81b4e35fc834,da Mata,Padaria,2024-11-21 03:10:27,42.92,0
41fa74f3-cef8-4c1d-8251-b833dd2c1fb9,3565af86-ee5e-4931-8809-cba5f3146f63,da Mata Nascimento S/A,Seguros,2024-03-05 17:50:16,1.39,1
cfb42ab7-e7c0-4fb4-a32a-f6b5e2e76eea,cc793821-6b62-4d88-b661-681817dee2ed,Ramos,Loja de Conveniência,2023-08-20 18:04:08,10.79,0
018935e7-7c67-49d6-84b7-f874ebf059ca,a27dc895-d12d-4708-aad6-528b202dece8,Freitas,Companhia Aérea,2024-10-17 03:34:06,14.0,0
b27205d8-f3fa-406f-99fe-d65665d08aa4,971c63d0-36f0-4725-b87b-008447ec5e20,Ferreira - ME,Cinema,2024-09-29 03:03:37,9.41,0
82e87625-8c63-4ea4-a4f8-662da2cf9368,9a3ad556-7195-426d-8da2-773dcea0d889,Castro,Loja de Conveniência,2023-09-23 10:50:29,89.31,0
2764a54d-be17-4ea3-b755-e3abdb75bd6c,fcaa8626-0e14-456e-9fdb-b6e65570a2f3,da Rosa S/A,Companhia Aérea,2024-03-22 01:12:16,87.67,0
dc528941-9d9f-4bb2-81df-10fa5e5fa36f,a572a1af-baed-42b7-b4a4-4f0e6002e12a,Freitas,Teatro,2024-01-30 03:30:54,13.44,1
293a5719-fbae-4e03-9c27-859892931871,c375c71b-5b73-4ae3-a8df-5165c5971470,Santos Lima S.A.,Cinema,2023-08-15 03:25:05,2.33,1
28a52275-b320-468f-af9a-e980e7dbf902,349c1c67-5ace-4c04-9b3a-86a30dcd6013,Dias S.A.,Loja de Conveniência,2024-07-19 17:54:37,10.18,0
34405ab6-8353-4f39-a932-b9e89fa55710,f20c2d61-6ae1-4da0-b74e-a49e284c3a25,Brito,Concessionária,2025-01-11 07:57:47,62.43,0
5d6e1b85-5799-4066-a1d8-6b38592667bd,cc831874-c730-4fee-8871-7756dee6fb53,Câmara Ferreira S/A,Academia,2024-08-25 14:55:27,9.13,0
248c8294-46d5-4f4a-9227-733211baf934,ec1076eb-b615-44c3-aa0c-9dc84ff95771,Moura - EI,Livraria,2025-01-27 08:46:44,145.07,0
d7c8bb66-821a-4f10-b9b4-c23a318d44f3,f46ef319-1e3d-400b-b842-9c2da51a48cb,Jesus,E-commerce,2023-05-26 13:33:30,9.17,0
2fe91e8e-f0a9-4483-af46-1d7e133269cb,7f633730-3fac-40f1-9c32-9e75726fb559,Sousa,Posto de Combustível,2023-03-17 08:35:24,12.63,0
0391bb64-a487-41e7-a956-e2ceafa4b9f4,9c0460dd-36bc-4f95-9272-5e0ed42760d0,Pires - ME,Loja Online,2024-03-21 08:08:51,9.37,0
fe8079af-6a0b-4691-a0c1-bfb08a521fd9,a507b818-683a-432f-a102-8ae6e735f938,Rocha Ltda.,Academia,2024-12-28 08:34:10,381.86,0
d5a0a7c9-8999-45d4-be2b-5fc56a6ccfa2,a8568d3e-ebcb-41fe-84bc-976e30aa176e,Ribeiro,Loja Online,2023-11-06 12:44:25,30.95,0
0277859b-5fb9-4a22-b039-06e56db72ff4,6db36099-6119-4df2-8561-ca12c38175d9,Montenegro S/A,Delivery,2024-05-09 15:28:54,6.73,0
4fae5c44-07d7-4d26-b57f-d96c92d80a81,dbb8b653-f634-4dc5-85e4-d42583083bd1,Cavalcanti,Eletrônicos,2024-05-24 22:53:19,92.32,0
92f047ad-0dd3-40b1-8e71-8c4496b9280e,79c81dab-da7c-4976-9598-f1c11422d045,Carvalho,Pet Shop,2023-07-18 05:48:32,6.2,0
8b6a39af-007f-43d9-919e-c730f2e31e3b,b6b988fc-e9e0-47f1-8c79-7861b78efc08,Pinto Nascimento - EI,Padaria,2024-04-30 14:50:18,2.88,0
f3265f6d-9a17-4f6c-ae40-88b25433428e,6ae3f199-2cba-4b2e-afa3-6176bde1d595,Ribeiro - EI,Academia,2024-09-01 08:04:00,31.72,0
f855958c-3ea0-4c20-9162-c0eaede21e34,a6462141-69dd-4cd6-ac7c-c29cedb226ac,da Rocha - EI,Loja de Conveniência,2023-06-15 16:45:03,7.53,0
fd8ff86d-f1e7-419f-b22f-7c8be9d8eddf,14a55c7c-f3f6-4934-8c06-d7d828a6e213,Cavalcante,Mercado Livre,2024-07-04 12:55:40,29.53,0
41412fb4-fae0-4cb9-b96a-0aca07651313,2a615100-6129-41af-b46a-bc63922e8abd,Carvalho S.A.,Oficina Mecânica,2024-08-16 23:38:57,1.12,0
f601576c-97e0-4cb4-95d2-feb11f261d88,bb0cdc6a-ecb6-4cd7-901e-cbb6d5b62468,Moura S/A,Academia,2024-01-23 23:12:41,106.8,0
36814600-b3bb-4b45-afac-d37ea42c11a8,b13ea478-677a-4169-9578-e2e0d2b57166,Macedo,Loja de Roupas,2023-04-04 11:01:28,45.0,0
c31daf3e-14dd-4afe-87eb-05bbdd483703,f737388d-52fc-47eb-8b44-8082beb8cc59,das Neves Sousa - ME,Restaurante,2023-03-22 20:49:52,3.32,0
9d227337-00df-4171-a94c-71796176c9c8,0c55b76d-4ab7-4cb4-a816-91c5ef84532e,Porto Andrade Ltda.,Fast Food,2024-03-18 16:13:56,3.41,0
25d8c33f-b4b0-49f3-9855-84890763a66d,f23f9b8c-1798-49cc-b47a-c4dbfdf7a09f,Aparecida Casa Grande - EI,Livraria,2024-10-29 06:52:54,149.41,0
67fbc687-b7bf-45bf-9843-848c47a7377e,cfa1ccae-482f-4a18-8a64-183fb26fe18c,da Rosa Marques S.A.,Oficina Mecânica,2023-08-24 21:27:00,8.29,0
00c4d791-e1c4-476a-b9b5-6c70cce338e1,1ca823b6-89e6-42fa-877f-84d2ca3fba12,Aparecida,Posto de Combustível,2023-12-03 12:59:26,7.38,0
8931dba7-13b9-437b-a9b2-a8d88e7595bf,6d2650b8-2f5d-47d9-9ece-8843c49cdf7e,da Rosa - EI,Supermercado,2025-01-30 10:12:51,1.32,0
d8e66477-8198-4e29-9991-09b3ea1b5f8c,8552d6c2-2e01-4b0b-a168-c396b3572dec,Moraes,Loja de Conveniência,2024-09-10 04:48:09,13.18,1
e9974005-5ea8-452b-b164-ed10ac216f4e,2c1c6a37-36b7-4d82-9cb9-c949fedfecbd,da Costa Sousa e Filhos,Mercado Livre,2023-08-19 07:48:53,15.28,0
dab3fd18-74aa-4dc5-999e-fad12945185e,386e8d48-f820-49a0-9435-399c6670a163,Vieira,Oficina Mecânica,2024-10-21 14:34:21,47.4,0
1056c88f-7d99-46dc-8adf-576999ea5f9b,05bb83e5-e29f-46fa-9596-6eaec06d065e,Nogueira e Filhos,Livraria,2024-05-19 04:25:59,3.75,0
949810dc-8d65-4ec4-ba8c-8ca8e9a7d2a1,17151cdd-1ec9-4ea0-8154-8977bdfe0231,Almeida S.A.,Loja Online,2023-08-27 03:10:22,3.24,1
3fc3da10-05bd-4542-b21b-87c64d43058c,5db26e5d-b6c3-4c8d-b63f-0ff2cc34817b,Vargas Gomes S.A.,Livraria,2023-11-19 04:39:34,600.86,1
b2745c6d-3e07-49d2-bce0-c40815788808,8ddcddac-8c88-48a4-a6c6-a1d30d5dbe1c,da Rocha S.A.,Restaurante,2024-09-30 10:16:28,67.23,0
14b985b7-beb3-4a34-9fa6-03ad093b9f67,c60bccc8-7ab3-40db-b8c6-f5ebd788c0a9,Moraes Camargo S.A.,Hospital,2024-12-31 20:03:32,42.04,0
313cc5b5-7ea5-41cc-b88b-9e6b276e7e87,4244c3cc-1b0a-40d8-b4b2-8a56b3a0006c,Porto S/A,Livraria,2023-07-28 21:38:56,73.54,0
7082e647-198f-493e-a63a-21aa4291d29d,94eafb3e-9213-4d82-9c04-cb8941e73472,Sampaio,Companhia Aérea,2024-12-24 05:09:08,21.01,0
02b6c07b-d3a0-4965-9205-e5479e994796,88e4a3d1-4dc8-49f6-8c08-bc4c3d1a5693,Peixoto S.A.,Padaria,2024-09-20 03:03:59,74.45,0
789c316b-c0f1-4c02-bf93-677539419713,10d4d22a-5675-42c4-8c90-cb0efc8e76e8,Silveira,Restaurante,2024-02-21 16:45:25,18.46,0
bad4077b-13d1-48ca-b932-7383aadc21f6,a60266f7-aaea-4a1e-ba9c-84bf2f4063b7,Costa,Academia,2024-05-15 10:06:42,0.97,0
d8c625db-1d3c-4798-b5ca-7f5742bc21e9,696ba081-0a61-4289-849b-7188162aefaf,Oliveira S.A.,Loja de Decoração,2024-02-24 13:05:14,16.74,0
e8f6e60a-79a6-4bc8-b2eb-c3561a55a8db,d035c873-7d5e-4261-99f4-65a854e78ff6,Aparecida Cirino e Filhos,Mercado Livre,2024-12-24 20:22:18,71.68,0
dee77757-4c83-4643-986a-9ff38f10ddb6,bf797992-c076-4c2d-b5a7-37ba99fa018a,Viana,Hospital,2024-04-18 20:23:57,6.87,0
34382437-4f2f-41bc-a33b-decad4dbd82a,abc5155a-dc90-42dd-8097-3a8f7b546875,Casa Grande,Cinema,2023-11-29 23:24:56,12.61,0
a7cda842-4886-403b-984c-f7ac6dbf6027,44a805d6-7b5e-4907-ab70-7f98f103f06c,Moura S.A.,Teatro,2024-04-25 08:25:00,16.26,0
dd477a36-6f0b-474a-8e83-b02b3c8b7326,5590bbd4-0639-497b-9c08-b51e316a1831,Rodrigues - ME,Academia,2024-08-23 02:52:57,0.62,1
bfa96ad2-b37f-4579-8a99-6d1b24ca096f,b251aeab-f9ac-4b2a-9c53-75faa021422b,Ribeiro - ME,Concessionária,2024-10-11 07:06:26,1030.52,0
566a4d3b-5ec9-4c10-aa1e-e5f602671db1,3ff2d87e-6183-42b0-94de-d58c2bbf02eb,Andrade,Loja de Decoração,2024-05-29 19:13:16,6.81,0
dd07b967-34bd-4b79-87cd-6353e246031a,ffee2613-8647-4ff7-a1ec-caad4778f36b,Jesus Abreu - ME,Companhia Aérea,2025-02-06 07:01:40,36.85,0
abb0dd8d-d606-46d0-b4a1-e2b513005ec9,9da4f5e4-e184-4551-90b8-8063530ed696,Andrade,Oficina Mecânica,2024-12-27 10:00:43,18.1,0
070c6269-556a-4d12-a9dc-0d1352535052,9be1963f-5e2c-44ab-8dc1-eb8fac841789,Lima,Hospital,2024-02-21 00:25:08,90.84,0
551e9c78-2ef4-48b7-a99c-d0daee698432,2fe8fdfa-d89f-46eb-8862-04a6b171fd43,Castro Azevedo - EI,Farmácia,2023-03-11 19:03:12,32.7,0
d7cfaf26-09c7-4108-a0aa-0906df43c89a,902c1b7d-a5ef-4585-9930-ce2f3f1fbce4,Aparecida Casa Grande - EI,Mercado Livre,2023-08-25 16:43:57,15.15,0
1b004a76-8147-4a21-a9de-ad0631ab6cb1,14ba8029-f15a-4e34-940e-2969de34c38c,Lopes Ltda.,Academia,2024-08-23 15:01:51,6.87,0
1db9e193-e8cf-415d-9383-4db86abc18ec,978687d2-f07a-48cc-9cf7-bb2161fcb650,Duarte,Seguros,2024-05-04 22:10:25,52.32,0
becaf59d-c68a-48a8-8755-8f05f716e0bc,2a615100-6129-41af-b46a-bc63922e8abd,Oliveira Alves S/A,Academia,2023-03-01 00:49:35,11.8,0
7a17d0a9-e78c-444c-a20d-5a1f44421dd8,3d80bd9b-d65b-4550-9778-b5086783059f,Almeida Barros - EI,Hotel,2024-10-07 03:55:54,43.6,0
cb16721b-598f-4050-aa38-085ac213acee,4388d54c-e784-4f6b-b541-7fceff441feb,da Conceição - EI,Loja de Conveniência,2024-03-19 22:10:18,5.37,0
d1cbb0d5-6635-4933-9986-cb103c099ebe,fec06c14-fd25-4267-b56c-935e4f1218e2,Cavalcanti - EI,Hospital,2024-03-12 00:17:52,90.26,1
6d5cdcb5-ba25-47a5-98c6-a3ba2639a3f3,3e11c738-c32e-4dc3-acde-c4c470463361,Rocha da Mata - EI,Seguros,2024-10-04 13:59:34,24.38,0
432357e3-957e-45d7-9f7e-9f0ebba2b1b3,6e4c9b84-ad67-4dd5-8c37-3bb3890297aa,Barbosa,Eletrônicos,2023-06-03 04:00:36,43.51,0
801126fb-2469-4055-b2d9-821b7dc54331,d6f9efe3-c6a2-4f04-bf63-97450535a322,Martins S/A,Loja Online,2023-08-18 04:29:33,22.16,1
ffc88116-62db-49b9-8ddb-5ead514591e1,9510594f-5d3e-4d08-9d29-d8cefe9b6f50,Monteiro,Hospital,2024-07-25 21:08:02,2.45,0
800ff13b-7865-470d-9eac-27a96cbe6154,a507b818-683a-432f-a102-8ae6e735f938,Pereira Ltda.,Loja de Roupas,2023-06-06 07:02:01,7.15,0
0f40b55f-40bd-4518-8559-d3b63456d221,43e026b6-0680-4f48-aa0b-1729c46dc638,Rocha Cirino e Filhos,Pet Shop,2023-11-19 19:26:34,45.01,0
27c14191-e284-4119-81de-6048a623e30b,f805f0f9-9e2f-4894-b943-789605584c29,Aragão Caldeira S/A,Padaria,2023-05-14 02:28:22,24.53,0
031a6116-cbf6-4dc0-8d42-20a087497dc4,91d8013b-11bb-4f49-a8ee-f26cf2e19163,Viana,Seguros,2023-04-09 14:40:02,903.42,0
590887e0-b319-41e2-a46f-212e0e7dbb43,bf958468-d22a-49d5-976c-07d03875c2d2,Nogueira,Delivery,2024-04-20 08:17:07,32.59,0
13a9ffc3-ea57-4f36-9502-a4b5a51ceb98,200f58ff-3166-44b2-a1e5-6be5ef7d7d4a,da Luz S.A.,Pet Shop,2024-10-29 11:48:42,6.3,0
725f6cf3-d2ff-4215-b41a-5060e1b0ea93,ffee2613-8647-4ff7-a1ec-caad4778f36b,Castro,Hotel,2024-03-07 09:36:11,7.73,0
89ab88c5-70ca-47cc-8e60-488cf028ab4e,51c32328-6e1e-49bc-9fcf-81c5682b3a6c,Aparecida,Loja de Decoração,2023-03-28 18:24:39,22.73,0
85113b71-7343-40e5-9cf5-83b08f5da9d4,2e1e71fe-d7b2-4408-8290-83200d8b519c,Lima Monteiro e Filhos,Oficina Mecânica,2023-09-23 18:15:55,1.25,0
139e582a-4eb5-4f7b-b235-a9ba948b9fd2,e4069b56-1049-4247-9d76-0b7a5a11b5e9,Vargas,Posto de Combustível,2024-02-28 14:56:07,149.62,0
f56d2ea6-f730-4968-90cf-2e71a1fca132,2779c7bb-0bf6-4f9f-9546-ba568bdda283,Nogueira S/A,E-commerce,2023-11-11 12:06:29,34.13,0
9c1cde8a-5039-4e0d-aa4a-d1a03d720b96,e4069b56-1049-4247-9d76-0b7a5a11b5e9,Rezende Ribeiro - ME,Cinema,2024-07-27 00:27:40,87.57,0
0b575aab-c888-4992-bd31-ebed5391ce57,255c9d7a-4f60-42df-89a3-eb8fd8952269,Marques,Oficina Mecânica,2023-07-11 00:08:23,3.01,0
131cdcf1-b511-492e-bb24-91f39fbc4afb,7d2f1142-f76f-4192-9a40-98d448d0057a,Ferreira,Loja de Decoração,2024-06-03 21:11:03,1288.42,0
745b0dda-9c63-4986-8ed0-6f6d7c684809,8552d6c2-2e01-4b0b-a168-c396b3572dec,Sales - ME,Eletrônicos,2024-11-15 19:46:41,292.31,0
b31fc4f5-26c4-4d02-a3e4-0de61d1c4f72,1123c929-4f85-4c8e-89cf-936ff8ac9840,Cunha S/A,Cinema,2023-04-07 00:14:25,4.12,0
19550e7c-edcc-423f-9ab6-7a000479a0bd,ebd079d5-a0f6-4e86-8424-136f2adef6cf,Costa Garcia - EI,Loja de Conveniência,2023-10-27 22:47:43,682.67,0
5dc541a5-8f91-4b50-933e-35c6e420181c,05ae00c6-88c0-44bf-a5b8-2c9a5908612e,Cavalcanti,Hotel,2024-08-26 19:12:49,20.11,0
4efc0311-0c15-4caa-95fe-ca969ee9286d,ea78c0aa-b893-437f-bd23-2c6efa77460f,Lima S.A.,Padaria,2023-07-20 12:31:28,3.15,0
8dadb0a6-8467-4fdd-a96c-ea92c9415ed5,5f54b18d-a4dc-490e-bdf2-88f85f59447d,Cavalcanti,Pet Shop,2024-01-29 06:46:05,36.29,0
b5084990-c504-4ec6-bd3a-fdddd54acdf0,5046cba8-c479-4881-a5ff-7b334278c5a3,Guerra,Pet Shop,2025-02-12 22:44:38,54.62,0
8d807f6f-cc3b-4f4f-bf8e-506fb85cfdfb,5988ceb9-8b4d-4f6b-a2cf-07ccf3ed131e,Garcia Ltda.,Loja de Decoração,2024-01-08 20:53:31,9.76,0
1dbac022-37fd-46de-9362-0ca60ddfd238,358672c4-93c2-49eb-8c84-63b1cd40e8f9,Peixoto - ME,Loja Online,2023-12-05 21:39:36,81.38,0
4e161de9-5d73-4e06-9029-af76a2f4b1d4,bdc47cb8-e3cb-470a-ae7f-34b9af95336f,Cavalcanti Pires S/A,Hotel,2023-09-19 18:41:22,2.72,0
3a30c344-b0a3-453c-8182-deea1e8ba8cc,fa28aa7d-1181-4af6-9e01-0fb9705a3888,Nunes S.A.,Loja Online,2024-06-29 08:43:59,3.34,0
fe439a89-3295-484c-a50f-23834db96a13,885793a6-6adf-47b8-a21c-bf06ffa5d9a9,Moura,Loja de Decoração,2023-07-26 00:52:49,23.66,0
aec7e6df-b412-4b7a-8ea4-63eaddaa7f6f,658321cf-1cb0-4e9d-8535-f9327ba6e5e5,Santos - ME,Pet Shop,2024-11-03 22:26:59,20.71,0
6e2296fd-eeb3-4df9-8139-01fe7d205e0a,0237e1b4-fb31-49ec-9415-1709d4f65b8e,Leão Almeida S/A,Livraria,2024-08-21 17:14:48,156.07,0
9ff1d914-7df3-42b6-a71d-e926d11a4e08,0237e1b4-fb31-49ec-9415-1709d4f65b8e,Rocha Ltda.,Eletrônicos,2023-09-19 07:13:46,859.32,0
64fe45d0-d95c-4986-9015-609c61672b94,5ff44bdd-bdfc-4655-b261-98403171b765,Almeida,Loja de Decoração,2023-08-10 14:13:09,269.41,0
56080ed2-ac90-4298-b1d2-9bddb8443788,06789643-03fe-4965-82a8-c1b41361e43f,Fonseca,Restaurante,2024-06-03 20:55:28,56.25,0
3e5d06ac-745e-4ec6-8e4a-1c06bde37ad3,3afd11de-7280-431d-bb93-e2d2fe66b73d,Monteiro,Padaria,2023-04-16 23:56:15,17.33,0
81600fbb-ca34-456d-905a-5135983f5fbc,def97bb3-4a55-47eb-9e95-9e05953582c5,Fernandes,Delivery,2024-09-26 06:58:56,41.39,0
90c8f415-204a-431a-bd4f-3bb6999fc57d,b14b6455-1a52-43aa-9bca-1ceaa6d8b6e1,Silveira Ltda.,Academia,2023-05-19 17:18:36,233.3,0
2e03a2ca-9d3a-4445-b52a-24ce226eeb05,b4942311-7705-4a18-aeb0-8c645188c608,Mendonça - ME,Eletrônicos,2024-03-09 15:10:39,236.18,0
9af970c4-cc35-4134-a62f-810386b8fe4f,fd551ee1-0d40-418c-a242-0c7c80d49af7,Guerra,Farmácia,2024-07-13 16:23:23,7.58,0
a61b5203-061b-4a54-8f4f-ff7b20a4efea,ebd079d5-a0f6-4e86-8424-136f2adef6cf,Fonseca,Mercado Livre,2024-06-19 23:19:49,251.23,0
fdcd0063-e565-4976-807c-02703e881a16,ea78c0aa-b893-437f-bd23-2c6efa77460f,Sousa - ME,E-commerce,2024-01-12 02:29:01,20.94,0
6432ac00-ecf4-47aa-8933-96209138362f,2252fe75-ddad-4a04-965f-a9f6bcd14858,Lopes Moura - ME,Supermercado,2024-08-05 01:36:31,3.86,0
da19b97f-c13e-4297-8366-7b0f8994c0c8,a7e18fe9-40a5-420f-a966-e8e1d9b301b0,Sampaio e Filhos,Loja de Roupas,2023-09-30 23:44:01,103.72,0
46dd29b9-9985-40fd-aeec-b188ea924b98,d17e1831-4736-4693-bf44-2433a2447b87,Cassiano,Livraria,2023-07-06 14:54:02,23.36,0
f7433bbf-ef31-401c-b134-728d8bca92b7,dcc87515-2960-4089-a17b-9be0d0ed4ba7,Câmara da Mota - ME,Seguros,2023-06-16 23:17:59,599.93,0
e207a7d7-c01d-43c3-8529-a9169b27a0bd,d958bab7-98d1-48e5-9df3-eb11b02b9989,Gomes,Loja de Conveniência,2023-06-15 01:43:22,1201.11,0
9ba7d6cb-dc04-4d5c-a859-66b63cdf9c6c,be670e28-bb81-4086-aa3b-526356224a5a,Ferreira - EI,Loja de Roupas,2023-09-14 22:01:29,30.13,0
fcbd56f2-eb44-4cdf-9cdc-d9feba9e5708,972cb457-94bb-4e21-ba01-6b47f628dc84,Nogueira,Academia,2024-03-28 01:06:40,9.87,1
38a04e99-543c-4ca9-88e1-f4136ed3346e,f20c2d61-6ae1-4da0-b74e-a49e284c3a25,Monteiro,Supermercado,2025-01-30 05:29:55,64.77,0
c6160cc0-3611-49de-be75-c61068c320c2,3c9ab02e-67d0-4367-808f-d77073de7dcb,Pimenta,Oficina Mecânica,2023-10-20 15:01:29,165.76,0
f212b6e2-d2c1-47a0-a5a1-8734e6e53f50,0be659ff-938e-4b7a-869d-7b4126bbfd6c,Barros Nunes - EI,Mercado Livre,2023-03-21 11:38:35,45.74,0
9497e8e8-9a23-4661-ae16-5680a3fce3de,55d4f9e1-032f-4542-9443-422d57593515,Barbosa,Companhia Aérea,2023-11-09 17:44:46,1.52,0
f02bea1f-1d0c-4d24-b6e5-3add5dbdc95e,0734cb14-7b3a-428c-874c-fc8efb9dce1c,Sales e Filhos,Oficina Mecânica,2025-01-09 14:02:56,34.34,0
7a083930-c6a4-4ee0-8c19-5ca925061d17,14ba8029-f15a-4e34-940e-2969de34c38c,das Neves,Hotel,2024-09-29 15:51:51,121.36,0
41c84a2a-bf81-4986-a4d1-866c79b6d941,856b9693-70ef-409f-981d-f3b0a1df81dc,Martins - EI,Hotel,2024-01-20 01:46:40,146.05,0
8d1d2e15-02ac-457f-8eae-084a6c751b42,a13a00b7-614a-4d9f-a98b-c7a0ca8f6b26,Vieira - ME,Supermercado,2024-04-26 02:39:10,42.42,0
cf016921-8ff9-4a96-a84e-378030a1979a,3156e0ae-69ce-4ce8-b4cd-46ebf9d50d85,Cirino,Teatro,2023-12-30 17:52:07,26.78,0
65a6fbb3-fb25-46bd-aac0-8ec88e8c090d,b7f2170d-fae5-4f8b-a06c-b8ed0f0392dc,Machado,Concessionária,2024-05-05 00:07:17,556.24,0
2ce2e600-ade0-49fb-864b-f11340f98539,4eb8f066-0264-419b-b065-a21ff9dbc5c9,Pacheco,Pet Shop,2024-06-08 03:16:35,6.06,1
02ce4d3b-563d-4e49-9537-124c7ff89503,02036e69-8f00-4d4e-8316-d0284127bd5d,Nogueira - ME,Hospital,2023-08-15 00:38:52,140.88,1
0609ddfb-c763-488d-8feb-c6a52e6c31db,0053dd1c-2950-4267-90ce-5b552a3df1da,Aparecida S.A.,Teatro,2023-10-09 17:14:52,219.13,0
7ebf14f4-8879-4f2a-8d6c-10e2d739d1b1,e826772c-bda4-42d8-bd65-898def71e593,Correia Rezende S/A,Farmácia,2024-08-13 04:38:02,32.18,0
23a9c9bf-a40b-45d7-b136-d21d085136c5,f1303ee0-efa7-4289-89fc-aa5343fc29b8,Moura,Hotel,2024-02-18 09:30:14,135.43,0
15271c5e-1bf5-4fef-a3ad-e6de2056b9c4,a27dc895-d12d-4708-aad6-528b202dece8,Ramos,Supermercado,2025-01-02 01:06:01,10.15,0
866b73e9-6ea5-444f-a6d9-a5bb2b7782db,5b547e13-d725-4d74-b6d3-765893337273,Melo,Eletrônicos,2023-09-05 10:17:35,7.72,0
59a5af43-07e8-40f0-8724-817c4873dd9d,c8c35dfd-2ecc-425c-9fee-17da90b8464a,Mendonça Gonçalves - EI,Oficina Mecânica,2024-09-23 00:37:28,21.1,1
15068c88-4951-4b8b-801f-450d3e89da43,1ca823b6-89e6-42fa-877f-84d2ca3fba12,Silva e Filhos,Mercado Livre,2025-01-31 03:24:20,481.58,0
a721c3df-953b-462f-9053-a6ebcbebf669,5467202c-14bc-4038-a60c-06f523ab0a5a,Cardoso,Restaurante,2023-08-28 12:50:09,205.49,0
89c76e25-935f-4b75-ba93-8366d6c9a661,01033a74-f7f2-4a33-82a7-0e4d51acc110,Monteiro S/A,Posto de Combustível,2024-02-07 09:21:48,38.3,0
b82d0b0d-e27a-43de-80a8-874267795d0b,c65457fe-2b41-43f9-98f3-5612a90d2400,Leão,Loja de Decoração,2024-02-26 03:55:45,29.01,0
ea7f14aa-1197-448b-a7c7-adbd94e890f5,8338b19c-b5d0-4530-bfd1-994a324daaa2,Martins Lopes S.A.,Livraria,2024-08-08 02:08:26,6.06,0
7b1e69d2-864d-456f-8786-7c92e81998be,18e7e939-6c7d-4887-a0aa-fa8acd9e3cf7,Silveira S/A,Eletrônicos,2024-04-13 01:46:31,37.43,1
7ec04e31-a348-4e63-93d3-aaa6a0049e31,bc96b3d0-de84-45cb-854f-41c1c74ba13c,Sales Ltda.,Mercado Livre,2023-07-12 07:07:11,56.61,0
a6bbb91a-dece-4adf-b347-a5480a56f52f,01bcb9e8-0f30-43cd-bb50-94b0c31fda4a,Siqueira,Loja Online,2024-03-02 10:39:52,244.19,0
3b710e69-3a7f-4107-895d-a2fad6cba3ac,94e8721e-d177-4829-8f7c-583b27bfe34c,Abreu,Posto de Combustível,2024-11-29 22:19:29,747.99,0
fd39b3ab-d478-4545-8697-c27f02bbad06,1964fd92-6cc5-400d-b820-699ac86c91dd,Costela,Mercado Livre,2023-07-26 18:51:59,4.66,0
c5ae3a00-db42-476d-8229-3955e8888481,ed50b835-ff0e-4a61-b91d-1e99bf46a7ac,Abreu,Farmácia,2024-02-19 02:15:32,35.22,0
5d9bbf1b-03c3-408d-8bcf-dc3a78418564,bb75cbc5-9f5f-4379-b192-d91aaff409aa,das Neves,Hotel,2024-10-20 06:46:54,4.93,0
8f0dc980-0635-4b2b-9087-f250116f2b4f,f06eb631-65e5-4be4-812b-0d74aacf723f,Azevedo Teixeira e Filhos,Loja Online,2023-06-15 19:29:10,5.28,0
4bbabc5c-0fe4-4997-b21e-089f63a8d1a8,cc793821-6b62-4d88-b661-681817dee2ed,Garcia - EI,Hotel,2023-05-12 01:49:08,9.42,1
